producto,rating,cluster,text,date,tb_polarity,tb_subjectivity,tb_category
Samsung A15,3,6,Safa lo malo que no viene con cargador.,2025-02-12,0.0,0.0,Neutral
Samsung A15,3,4,"El celular en sí funciona bastante bien, lo mejor la pantalla se ve nítido al ser amoled. El desempeño no es demasiado fluido, se queda corto los 4gb de ram. Por el precio, creo que se paga eso por ser samsung nomás, se consigue otras marcas con muy buenas prestaciones por menor precio aún y con todos los accesorios. No volvería a comprar este samsung a15, esperaba algo mejor.",2025-02-12,0.0,0.0,Neutral
Samsung A15,3,4,Se tilda aveces y la pantalla se pone rara.,2025-02-11,0.0,0.0,Neutral
Samsung A15,3,0,Bastante bueno.,2025-02-08,0.0,0.0,Neutral
Samsung A15,3,3,Es de baja calidad pero me sirve.,2025-02-07,0.0,0.0,Neutral
Samsung A15,3,6,Le doy 3 estrellas por qué no trae cargador y no me gusta gastar de más por un producto que de fabrica tiene que tener cargador.,2025-02-07,0.0,0.0,Neutral
Samsung A15,3,6,Bien. Pero con el. Precio me ubiese encantado que venga con su cargador completo pero bueno.,2025-02-05,0.0,0.0,Neutral
Samsung A15,3,8,Como todo samsung calienta la batería.,2025-02-04,0.0,0.0,Neutral
Samsung A15,3,4,"Safable. Lo tengo hace menos de 2 meses y como que cuando quiero tomar algo, se maneja solo. Lo tengo que andar apagando a cada rato.",2025-01-30,0.0,0.0,Neutral
Samsung A15,3,8,"Considerando el precio estoy conforme con la velocidad y con la cámara, lo que no me convence es la batería, tenia un a21s y la carga de este a15 es muy inferior.",2025-01-28,0.0,0.0,Neutral
Samsung A15,3,4,Fue para regalo y no me han dicho nada malo por lo menos aún.,2025-01-28,0.0,0.0,Neutral
Samsung A15,3,8,"Me gusta pero no me encanta. La batería dura poco, fotos saca medio pelo. No es lo que esperaba.",2025-01-14,0.0,0.0,Neutral
Samsung A15,3,6,Muy buena lastima que no trabajo su cargador y ningun accesorios.,2025-01-08,0.0,0.0,Neutral
Samsung A15,3,9,"Comparé con redmi y le gama en todo, diseño no, materiales el tiempo dirá. Relacion precio en hard está mejor.",2025-01-04,-0.2916666666666667,0.5416666666666666,Negativo
Samsung A15,3,4,Todo ok solo que el cable de carga me vino con la. Misma ficha de los 2 lados.,2025-01-03,0.5,0.5,Positivo
Samsung A15,3,4,Nada paradestacar.,2024-12-31,0.0,0.0,Neutral
Samsung A15,3,6,"Esta muy bueno, lo malo que tiene es que ya no vienen con el cargador incorporado y viene con ficha c.",2024-12-28,0.0,0.0,Neutral
Samsung A15,3,6,"El teléfono se ve bastante lindo, pero me parece muy rata que no venga con el cargador incluído, auriculares tampoco.",2024-12-25,0.0,0.0,Neutral
Samsung A15,3,6,La única crítica es que no trae el cargador.,2024-12-25,0.0,0.0,Neutral
Samsung A15,3,6,"Maso mejor es un a13,lo. Malo que solo viene con cable usb ,malisimo. ,desp un celu basico.",2024-12-23,0.0,0.0,Neutral
Samsung A15,3,4,Pierdo señal muy frecuente con este modelo de teléfono lo demás de 10!.,2024-12-23,0.0,0.0,Neutral
Samsung A15,3,8,"Disconforme. La batería dura todo el día, pero igual dura la de mi teléfono viejo q tiene 3 años. Se pone lento con poco.",2024-12-22,0.0,0.0,Neutral
Samsung A15,3,4,Bbb.,2024-12-18,0.0,0.0,Neutral
Samsung A15,3,8,"La cámara no es muy buena, la batería dura mucho demás funciones cumple bastante bien.",2024-12-18,0.0,0.0,Neutral
Samsung A15,3,4,Me vino el cable con la ficha igual de las dos puntas.,2024-12-11,0.0,0.0,Neutral
Samsung A15,3,4,Es sencillo no puedo aspirar a mejores.,2024-12-10,0.0,0.0,Neutral
Samsung A15,3,8,"El celular es lindo buen tamaño, dura bastante la batería, las fotos son lindas con buena luz, lo único que no me gustó es que no se ven las notificaciones en la pantalla de bloqueo, por que no tiene el always on display.",2024-12-02,0.0,0.0,Neutral
Samsung A15,3,8,"Esta bien previo calidad ,batería dura un dia , y no trae cargador.",2024-11-28,0.0,0.0,Neutral
Samsung A15,3,4,Titila los mensajes de wsapp cuando lo abro. Es molesto.,2024-11-27,0.0,0.0,Neutral
Samsung A15,3,3,Es el de baja calidad de samsung.,2024-11-27,0.0,0.0,Neutral
Samsung A15,3,8,Está bueno pero se gasta muy pronto la batería. Por eso lo cambié.,2024-11-24,0.0,0.0,Neutral
Samsung A15,3,6,"El producto viene sin cargador de batería y presenta fallas de firmaware, ejecutare la garantía en cualquier momento.",2024-11-24,0.0,0.0,Neutral
Samsung A15,3,8,"No muy bueno, la batería dura poco , y el cable del cargador, no es rápido.",2024-11-22,0.0,0.0,Neutral
Samsung A15,3,6,"Patetico n incluir cargador. Ya lo sabia, pero sigue siendo una verguenza.",2024-11-14,0.0,0.0,Neutral
Samsung A15,3,8,La batería dura muy poco! hasta pensé en devolverlo pero es un lío.,2024-11-12,0.0,0.0,Neutral
Samsung A15,3,4,"Hola. Quería comentar y ver si me pueden dar una solución. El producto que compré hace un mes está andando muy mal, no responde al táctil, se tilda, se queda la pantalla en negro. Me gustaría saber qué puedo hacer en ese caso. Gracias.",2024-11-12,0.0,0.0,Neutral
Samsung A15,3,6,Hola. No trae cargador y no dice las características que debe tener. Chau.,2024-11-11,0.0,0.0,Neutral
Samsung A15,3,6,"Es un hermoso celu, lo malo es que no viene con el cargador, osea solo viene el cable usb, el enchufe lo tenes q comprar aparte.",2024-11-11,0.0,0.0,Neutral
Samsung A15,3,6,"Excelente producto,lo único malo, no trae cargador.",2024-11-07,0.0,0.0,Neutral
Samsung A15,3,8,El producto está bueno pero por lo menos un cargador por que son muy saladitos precio calidad esta bien no un 10 pero bien duración de batería maso nomas no dura mucho no llega a 24 hs pero lo demás bien.,2024-11-05,0.0,0.0,Neutral
Samsung A15,3,6,"Por qué no trae un cargador cómo todos los celulares?? le daría 1 sola estrella por lo que pagué. Debe ser costoso agregar un cargador, no?.",2024-10-31,0.0,0.0,Neutral
Samsung A15,3,8,"En ciertos momentos se notan los 4gb de ram que le quedan cortos. Venia de un xiaomi redmi8 y noto que este no cambia mucho con respeto a la funcionalidad, y la bateria no me parece muy duradera creo que la bateria de mi viejo redmi aguantaba mas. Lo que si tiene una carga rapida excelente en 25min tenes el celu cargado. Depues la camara esta bien y lo que mas me gusto es la estetica exterior del celu con un color amarillo. Por su precio lo recomiendo, no esperes un super celu.",2024-10-30,0.3333333333333333,0.6666666666666666,Positivo
Samsung A15,3,8,Normal poca durabilidad de batería es bueno.,2024-10-30,0.15,0.6499999999999999,Positivo
Samsung A15,3,2,La verdad se tilda mucho por ser nuevo y el táctil no funciona bien.,2024-10-29,0.0,0.0,Neutral
Samsung A15,3,6,"Tendrían que avisar que no trae cargador ,muy decepcionado,el cargador es fundamental,enojado.",2024-10-27,0.0,0.0,Neutral
Samsung A15,3,6,Tendría que traer cargador.,2024-10-26,0.0,0.0,Neutral
Samsung A15,3,4,Es muy lindo por ahora llevamos horas probando lo que es ♡.,2024-10-26,0.0,0.0,Neutral
Samsung A15,3,4,Estoy teniendo problemas de sofware.,2024-10-26,0.0,0.0,Neutral
Samsung A15,3,4,"Se tilda mucho , y tarda en sacar fotos.",2024-10-25,0.0,0.0,Neutral
Samsung A15,3,4,Buenas noches. Les comento que está funcionando mal el celular que compré.,2024-10-25,0.0,0.0,Neutral
Samsung A15,3,6,Le falta el cargador si igual se paga. Si trae cargador.,2024-10-24,0.0,0.0,Neutral
Samsung A15,3,4,Algo adecuado al precio que me salió ya q hubiera sido mejor con mayor capacidad de almacenamiento.,2024-10-24,0.0,0.0,Neutral
Samsung A15,3,6,Es una pena que no haya traído el cabezal del cargador sólo cable.,2024-10-23,0.0,0.0,Neutral
Samsung A15,3,6,"Es un buen producto, lo malo que no trae cargador y trae un cable que no sirve para conectar con otro cargador.",2024-10-23,0.0,0.0,Neutral
Samsung A15,3,4,"En línea general esta bien es un lindo equipo para uso diario, cámara decente y lo mejor de todo es la pantalla super amoles y la tecnología nfc.",2024-10-22,0.19166666666666665,0.5833333333333333,Positivo
Samsung A15,3,6,"El equipo en si es bueno, acorde a su precio pero no me gusta que no traiga nada aparte del telefono porque no trae ni cargador ni auriculares.",2024-10-21,0.0,0.0,Neutral
Samsung A15,3,4,"Una lástima que este modelo. No tenga conexión 5g. Si pueden hacer un esfuerzo vayan por el a23 o el a25. Más allá de eso es un celular que cumple con todas las expectativas. De los de gama. Media baja el. Mejor. Vengo de de ún a32 y casi no hay diferencias. Punto a favor, el reconocimiento de huella dactilar en el. Boton lateral y el diseño. Hermoso el. Amarillo. Ninguna que ja por el. Momento. Practico, simple y poderoso. No se lo compran a chicos que quieren juegos online ni strraming. Para mi uso es el indicado por precio y calidad.",2024-10-18,0.0,0.35714285714285715,Neutral
Samsung A15,3,6,Ahora no traen cargador los celulares?.,2024-10-02,0.0,0.0,Neutral
Samsung A15,3,8,"El producto me parece ineficiente, lo tuve que comprar porque se me rompió el otro celular y la verdad que el celular no anda ni la mitas que el g52 que tenia antes, el celular cada tanto se tilda, la batería no me dura todo el día y que venga sin cargador pagando casi 400 es increíble.",2024-09-30,0.0,0.0,Neutral
Samsung A15,3,6,"Dentro de los q es el equipo todo bien, solo que no trajo el cargador y cable cargsdor de la bateria del equipo.",2024-09-22,0.0,0.0,Neutral
Samsung A15,3,5,Muy buen producto y la camara es super buena.,2024-09-19,0.3333333333333333,0.6666666666666666,Positivo
Samsung A15,3,6,"Que no tenga cargador es una desventaja total, trae un cable con 2 fichas tipo c malisimo.",2024-09-16,0.0,0.75,Neutral
Samsung A15,3,7,Esperaba algo mas.,2024-09-11,0.0,0.0,Neutral
Samsung A15,3,6,Una vergüenza que algo así y de ese costo haya llegado sin cargador. Lo demás supongo que bien. Es para un regalo que pagamos varios y ahora tenemos que salir a comprar un cargador samsung que no son para nada rconómicos.,2024-09-10,0.0,0.0,Neutral
Samsung A15,3,8,Me parece que me dura. Muy poco la batería.,2024-08-28,0.0,0.0,Neutral
Samsung A15,3,6,No traen el enchufe cargador solo el cable y debo salir a buscar el componente original. Innecesario este problema.,2024-08-19,0.375,0.75,Positivo
Samsung A15,3,4,Estaba literalmente mirando reels de instagram y se me partió la pantalla.,2024-08-14,0.0,0.0,Neutral
Samsung A15,3,6,Compre un teléfono nuevo de casi 400 mil pesos y no viene cargador???? es una burla esto.,2024-08-19,0.0,0.0,Neutral
Samsung A15,3,8,No trae batería.,2024-08-19,0.0,0.0,Neutral
Samsung A15,3,6,Me falto el cargador que ahora no viene.,2024-08-09,0.0,0.0,Neutral
Samsung A15,3,8,La batería dura poco.,2024-08-09,0.0,0.0,Neutral
Samsung A15,2,8,"No es el celular que esperaba, ej duración de batería es mínimo y hace 2 días que me lo compre. Se baja enseguida la batería, pensaba que me iba a durar más.",2024-09-03,0.0,0.0,Neutral
Samsung A15,2,4,"Tiene una falla de sistema que no quieren re onocwr, se tilda, se traba, se abran app solas.",2024-07-08,0.0,0.0,Neutral
Samsung A15,2,4,"Me parecio buen producto,pero me vino fallado,se tilda,al momento de escribir se preciona cualqier letra,la verdad,me desepciono.",2024-11-01,0.0,0.0,Neutral
Samsung A15,2,4,No tiene un mes y se tilda la pantalla la tocas y aveces no hace nada.,2024-11-27,0.0,0.0,Neutral
Samsung A15,2,6,Me parece muy mal que no traiga cargador así cualquiera tiene buen precio.,2024-11-16,0.0,0.0,Neutral
Samsung A15,2,8,"No es lo que esperaba. Siempre he usado samsung, pero este no dura nada la batería y cdo pongo a cargar. El cargador recalienta.",2024-11-13,0.0,0.0,Neutral
Samsung A15,2,4,El producto vino sin el enchufe de carga.,2024-11-12,0.0,0.0,Neutral
Samsung A15,2,4,El aparato se tilda y no responde al comando tactil.,2024-11-07,0.0,0.0,Neutral
Samsung A15,2,8,El producto esta muy bueno lo único que no le dura mucho la batería.,2024-10-30,0.0,0.0,Neutral
Samsung A15,2,4,"El celular esta bueno, pero yo pedi uno con 256gb y mr vino con 128gb.",2024-10-29,0.0,0.0,Neutral
Samsung A15,2,2,"El tcelu parecía re lindo ,al mes se bloqueó solo y no había forma de desbloquearlo lo tuve que recetear y no anda muy bien ahora ,y eso que viene sin cargador es por algo no ????? no lo recomiendo.",2024-12-20,0.0,0.0,Neutral
Samsung A15,2,4,Malisimo.,2025-03-12,0.0,0.0,Neutral
Samsung A15,2,6,"El precio en relación al producto es accesible. Lo malo y para criticar sería que no trae cargador ni funda, lo que con motorola no sucede. Cada vez los equipos traen menos accesorios.",2025-03-01,0.0,0.0,Neutral
Samsung A15,2,4,No lo revise al producto así como me vino lo devolví.,2025-02-27,0.0,0.0,Neutral
Samsung A15,2,8,No carga batería muy lenta.,2025-01-29,0.0,0.0,Neutral
Samsung A15,2,4,"Aveces se tilda y la pantalla se mueve sola , vino con fallas pero no pude pedir cambio.",2025-01-19,0.0,0.0,Neutral
Samsung A15,2,4,"Lindo el aparato,,buena relación con el precio. Pero no lo puedo cargar el cable para cargar vino con fichas idénticas en ambos extremos.",2024-12-09,0.0,0.0,Neutral
Samsung A15,2,6,Me ubiese gustado q trajera cargador.,2024-12-07,0.0,0.0,Neutral
Samsung A15,2,4,Al mes de uso se empezo a tildar. Hace tres meses que estoy esperando que me envien factura a y todavia nada. Sin dudas no volveria a comprar.,2024-12-03,0.0,0.0,Neutral
Samsung A15,2,8,"La bateria no dura, y tiene muy poca señal.",2024-10-19,0.0,0.0,Neutral
Samsung A15,2,6,Me molesto que no venga con cargador.,2024-10-19,0.0,0.0,Neutral
Samsung A15,2,6,La verdad estoy disconforme ya que el producto no vino con cargador y en ningún lado lo especifica. De haber sabido que no venía con cargador no realizaba la compra ya que todos los teléfonos incluyen cargador.,2025-03-31,0.0,0.0,Neutral
Samsung A15,2,4,El producto sería exelente si trajera todos los accesorios que cualquier otro móvil trae cuando lo comprás.,2025-02-23,0.0,0.0,Neutral
Samsung A15,2,6,"Lindo producto , pero por el precio le podrian incluir cargador y auriculares.",2025-01-07,0.0,0.0,Neutral
Samsung A15,2,6,El teléfono se recalienta y no viene con cargador trae un cable q obligado hay q comprar un cargador q sale 100$ más la verdad no me gustó.,2025-01-02,0.0,0.0,Neutral
Samsung A15,2,4,En la descripción dice con nfc pero no tiene.,2024-12-28,0.0,0.0,Neutral
Samsung A15,2,8,No le dura nada la bateria.,2024-12-18,0.0,0.0,Neutral
Samsung A15,2,6,"Vino sin cargador , no avisaron en ningún lado.",2024-10-23,0.0,0.0,Neutral
Samsung A15,2,4,Vino fallado.,2024-10-23,0.0,0.0,Neutral
Samsung A15,2,4,"Se tilda bastante, en ocasiones no funciona el teclado, la camara bien,pero no resalta. No estoy nada conforme.",2024-12-21,0.0,0.0,Neutral
Samsung A15,2,4,"No me gustó xq tengo dudas que sea original xq no fue ensamblado en tierra del fuego argentina, otra lo compare con la calidad de la pantalla del moto g42 que también dice ser pantalla amoled y el motorola tiene mejor nitides de colores, para mi que son réplicas. 👎👎👎.",2024-12-18,0.375,0.75,Positivo
Samsung A15,2,4,Tiene una mínima falla con la cámara.,2025-03-09,0.0,0.0,Neutral
Samsung A15,2,8,Se tilda mucho y la bateria no dura nada.,2025-03-07,0.0,0.0,Neutral
Samsung A15,2,6,No trajo cargador del celular.,2025-02-19,0.0,0.0,Neutral
Samsung A15,2,4,Anda mal se tilda. Nose si es de fabrica. Lo pague barato ahi me parece q esta el tema.,2025-02-16,0.0,0.0,Neutral
Samsung A15,2,4,"No vale su precio, salvo por el nfc. Los marcos son exageradamente gruesos. Parece que hay pantalla en los marcos y no al reves. El amoled de un a30 de 2019 es mejor. Compren algo mas economico.",2025-02-04,0.0,0.0,Neutral
Samsung A15,2,4,Rariii. Este es mi comentario.,2025-01-30,0.0,0.0,Neutral
Samsung A15,2,6,"Nada q decir del producto, pero en ningún lado dice q viene sin cargador y no siquiera te informan q cargador es el correcto, porque no va cualquiera,la verdad,una desilusión.",2025-01-13,0.0,0.0,Neutral
Samsung A15,2,4,Un mes el celu y ya no me escuchan cuando hablo x teléfono.,2025-01-02,0.0,0.0,Neutral
Samsung A15,2,0,No es bueno. No lo recomiendo.,2024-12-19,0.0,0.0,Neutral
Samsung A15,2,4,"(actualización) 2 meses después de comprarlo (07/02/25) ya no funciona la carga rápida, y ahora tarda 2 hrs en cargarse el 100%. Me dieron un modelo que no pedi. Esta bueno el celular, me sirve, pero el que compre debia tener una sim y con ranura para la memoria ssd, el que me trajeron es dual sim pero sin ranura para labtarjeta ssd, la memoria no es expandible.",2024-12-16,0.0,0.0,Neutral
Samsung A15,2,8,No dura mucho tiempo la batería.,2024-09-17,0.0,0.0,Neutral
Samsung A15,2,6,El celular vino sin el cargador y el cable de carga esta mal echo tiene la misma entrada en las dos partes no sirve!!!!.,2024-08-18,0.0,0.0,Neutral
Samsung A15,1,4,La verdad un desastre. Super lento el teléfono. No sirve.,2024-09-09,0.3333333333333333,0.6666666666666666,Positivo
Samsung A15,1,4,Quiero devolver el producto ya que se tilda. No lee la tarjeta de memoria y tiene dos días de uso. Además no consigo cargador para el mismo.,2024-10-03,0.0,0.0,Neutral
Samsung A15,1,8,No realiza la carga completa de batería.,2024-10-07,0.0,0.0,Neutral
Samsung A15,1,4,"Lo usé 3 días y empezó a tener fallas, no funciona la pantalla, se tilda. Compré un teléfono que no sirve,.",2024-11-25,0.0,0.0,Neutral
Samsung A15,1,4,"El táctil me responde cuando quiere y tarda mucho en ponerme una aplicación, se tilda, es lo que me. Paso a mi.",2024-11-24,0.0,0.0,Neutral
Samsung A15,1,4,Se traba muchísimo no se puede poner videos en x2 en youtube que se traba todo y va más lento el video que en velocidad normal la. Pantalla anda muy mal se aprietan varias veces la misma letra sola anda muy mal.,2024-12-06,0.15,0.6499999999999999,Positivo
Samsung A15,1,3,Es muy bueno es igual que en la foto con buena definición y calidad muy recomendable.,2024-09-06,0.0,0.0,Neutral
Samsung A15,1,4,Fabricado en vietnam ni etiqueta de afip tiene ya ni confío en mercado libre con las irregularidades en los productos de cuarta.,2024-11-07,0.0,0.0,Neutral
Samsung A15,1,4,Lento. Una caquita.,2024-10-21,0.0,0.0,Neutral
Samsung A15,1,6,El celu está bueno pero que no traiga cargador no megusto no sabía de lo contrario no compraba.,2024-12-28,0.0,0.0,Neutral
Samsung A15,1,4,No hace ni dos meses que lo compre y se me empezo a tildar tdo el celular.,2024-12-01,0.0,0.0,Neutral
Samsung A15,1,4,Hola tuve un problema con el celular el táctil no anda tan bien y se tilda tiene menos de una semana de uso y ya tiene problema como lo puedo solucionar espero su respuesta.,2024-11-29,0.0,0.0,Neutral
Samsung A15,1,4,No agarra señal.,2024-11-20,0.0,0.0,Neutral
Samsung A15,1,8,Se descarga la batería rapido.,2024-11-17,0.0,0.0,Neutral
Samsung A15,1,4,Un teléfono que no tiene ni 2 meses de ser comprado y anda presentando todo tipo de falla le pido una solución a la empresa que se lo compre y me manda hacer el reporte con la samsung y ni el uno ni el otro me da solución de nada.,2024-11-15,0.0,0.0,Neutral
Samsung A15,1,6,Caja dañado y sin cargador.,2024-11-12,0.0,0.0,Neutral
Samsung A15,1,8,"No lo recomiendo para nada, se reinicia solo, la bateria no dura lo suficiente, la fotos son malisimas, lo unico bueno que puedo mencionar es la distancia de alcance del bluethoth,la velicidad que dice tener no es ni la mitad.",2024-11-09,0.0,0.0,Neutral
Samsung A15,1,4,"Malo, me encontré que al prenderlo para utilizarlo se en contraba bloqueado,y me pedía una contraseña que desconocía,ya que no me dejó ingresar mi código de google y al querer reiniciarlo la pantalla titila con unas rayas blancas,tampoco me permite apagarlo,quiero que se me anule la compra,atte alejandro h. Estevez.",2024-11-07,0.0,0.0,Neutral
Samsung A15,1,4,"Vino con fallas, se tilda el celular y ni siquiera se lo puede reiniciar.",2024-11-05,0.0,0.0,Neutral
Samsung A15,1,6,"Me vino sin cargador, así vienen ahora?.",2025-01-11,0.0,0.0,Neutral
Samsung A15,1,4,El teléfono se tilda con cuando se usa y hay q reiniciarlo. Porque so pone la pantalla verde.,2024-12-30,0.0,0.0,Neutral
Samsung A15,1,4,"Cuando escucho musica desde spotify se escucha entre cortado, una basura.",2024-12-26,0.0,0.0,Neutral
Samsung A15,1,4,No vino con enchufe.,2024-12-17,0.0,0.0,Neutral
Samsung A15,1,0,"Muy baja calidad,pensé que cambiar un a12 por este era bueno pero no.",2024-11-15,0.0,0.0,Neutral
Samsung A15,1,6,El teléfono bien pero vino sin cargador y el cable que es lo único que vino con el teléfono no sirve vino con las dos entradas iguales.,2024-11-04,0.0,0.0,Neutral
Samsung A15,1,6,"No trae cargador , por el precio cualquier celular de ese precio lo trae , samsung dejo de ser el mejor.",2024-10-28,0.0,0.0,Neutral
Samsung A15,1,7,Noes loque yo esperaba tiene falla en la vateria y en el cargador no anda bien.,2024-10-23,0.0,0.0,Neutral
Samsung A15,1,6,Sin cargador.,2024-10-20,0.0,0.0,Neutral
Samsung A15,1,4,Lo pedi azul claro vino blanco. Voy a consultar sino lo devuelvo.,2025-01-31,0.0,0.0,Neutral
Samsung A15,1,4,La imagen no para de moverse y no puedo corregir el tactil.,2024-09-17,0.0,0.0,Neutral
Samsung A15,1,4,Me cobraron demas.,2024-09-17,0.0,0.0,Neutral
Samsung A15,1,4,Yo lo compre él 18/08/2024/anduvo asta el 12/12/2024/y hoy no me quiere reconocer la garantía.,2024-08-26,0.0,0.0,Neutral
Samsung A15,1,8,"Malo. No se oye a la otra persona, audios y muy mal la música. La batería hay que cargarla tres veces en el día, el sistema táctil o no se como se denomina presenta dificultad. Mo volvería a comprarlo , no lo recomiendo.",2025-01-27,0.0,0.0,Neutral
Samsung A15,1,4,Se rompió a los 3 meses se apagó y no se volvió a prender más.,2025-02-15,0.0,0.0,Neutral
Samsung A15,1,4,Horrible !!! no anda y no se hacen cargo. El telefono lo dejo cargando más de 12 horas para que tenga el 48% de bateria. Se lavan las manos con la garantía!! estafa.,2025-01-20,-1.0,1.0,Negativo
Samsung A15,1,6,No trajo el cargador ni audífonos.,2024-07-31,0.0,0.0,Neutral
Samsung A15,1,6,La camara es mala. Es medio lento. No trae cargador ni auriculares lo cual me parece muy malo.,2025-02-13,0.0,0.0,Neutral
Samsung A15,1,4,"No tiene ni un mes de uso y empezó a funcionar mal ,la pantalla hace destellos.",2024-12-05,0.0,0.0,Neutral
Samsung A15,1,4,Tuve un problema y no se quieren hacer cargo!.,2024-12-04,0.0,0.0,Neutral
Samsung A15,1,2,"El celu le regale a una amiga y unos días anduvo bien, después se cuelga.",2024-11-07,0.0,0.0,Neutral
Samsung A15,1,8,La batería en mal estado.,2025-02-20,0.0,0.0,Neutral
Samsung A15,1,2,Esta buenísimo hasta hora funciona bien.,2025-02-20,0.0,0.0,Neutral
Samsung A15,1,8,No carga la bateria.,2024-11-16,0.0,0.0,Neutral
Samsung A15,1,4,Si creen que el color negro es grande se equivocan es chico el teléfono.,2024-11-14,0.0,0.0,Neutral
Samsung A15,1,4,2 meses lo use y ya me fasha el pin de carga.,2024-08-21,0.0,0.0,Neutral
Samsung A15,1,4,No me duro ni 3 meses. Se apago y no prendio mas.,2025-03-17,0.0,0.0,Neutral
Samsung A15,1,4,Un mes de uso quedó en negro la pantalla.,2025-03-16,0.0,0.0,Neutral
Samsung A15,1,4,Se descarga muy rapido.,2025-03-15,0.0,0.0,Neutral
Samsung A15,1,4,Me dejo de funcionar el micrófono y no puedo enviar audios llegan vacíos.,2025-03-13,0.0,0.0,Neutral
Samsung A15,1,6,No lo voy a recomendar no trae cargador alguien me dice como lo cargo tengo que salir a comprar un cargador.,2025-03-13,0.0,0.0,Neutral
Samsung A15,1,4,"Se me tilda todo el tiempo siendo que es nueva , lo compre porque queria algo mejor pero un bajon.",2025-01-25,0.0,0.0,Neutral
Samsung A15,1,6,No incluye cargador y ni auriculares.,2024-12-27,0.0,0.0,Neutral
Samsung A15,1,6,Me faltó el cargador vino el cable solo.,2024-12-26,0.0,0.0,Neutral
Samsung A15,1,4,"Vino el telefono fallado, al mes empezo a fallar, no andaba el tactil, entre otras cosas mas.",2024-12-20,0.0,0.0,Neutral
Samsung A15,1,4,"Los primeros días funcionó bien, pero pocos días más tarde comenzó a fallar el táctil. Escribía cualquier cosa, apretaba una letra y escribía otra. Por más que lo reiniciara no había cambio, así q en menos de un mes lo devolví y me reembolsaron el dinero. La ayuda fue inmediata y el reembolso también. La duración de la bateria: excelente. Una verdadera lástima.",2024-12-16,0.0,0.0,Neutral
Samsung A15,1,4,Dos meses y se comenzó a trabar y se deja de andar una mala compra.,2024-12-11,0.0,0.0,Neutral
Samsung A15,1,6,No me vino el cargador o el cable.,2024-10-23,0.0,0.0,Neutral
Samsung A15,1,7,No era lo que esperaba.,2024-10-20,0.0,0.0,Neutral
Samsung A15,1,4,"No fue el color del dispositivo que se compró. Azul,no es amarillo.",2024-10-02,0.0,0.0,Neutral
Samsung A15,1,4,Dejo de funcionar.,2024-10-01,0.0,0.0,Neutral
Samsung A15,1,6,"Malisimo ,y encima me viene sin cargador ,voy a acer una denuncia en defensa al consumidor.",2024-09-13,0.0,0.0,Neutral
Samsung A15,1,6,Hola me falta el cargador.,2024-12-10,0.0,0.0,Neutral
Samsung A15,1,3,"No salió bueno este equipo, no lo recomiendo. Samsung está bajando la calidad dexsus teléfonos.",2025-04-29,0.0,0.0,Neutral
Samsung A15,1,4,No me gusta porq es muy fragil apenas un golpe super chiquito le di en la orilla y se me rompio la vrd es malisimo.,2025-04-26,0.3333333333333333,0.6666666666666666,Positivo
Samsung A15,1,4,Lo compré hace 1 semana y no carga!!!. Está enchufado al toma corriente y no carga nada.,2025-04-24,0.0,0.0,Neutral
Samsung A15,1,4,"Anda mal,se tilda y se escucha raro 😤.",2025-04-22,0.0,0.0,Neutral
Samsung A15,1,4,Anda mal.,2025-04-15,0.0,0.0,Neutral
Samsung A15,1,4,"No vale la pena comprar por tan barato que sea. 2 veces me dormí y falte al trabajo porque el celular me empezó a fallar. Gasten un poco más y compren otro celular,motorola nunca falla,son buenos bonitos y baratos y no van a tener problema.",2025-04-14,0.0,0.0,Neutral
Samsung A15,1,2,"Venía todo bien hasta que de un momento a otro lo pongo a cargar y no carga,queda en el mismo porcentaje de batería!. Y ahora se me está empezando a despegar una punta de la parte de atrás del celular,y tiene una semana de uso. Mucho q desear.",2025-04-08,0.0,0.0,Neutral
Samsung A15,1,4,El celular a lo primero se me reiniciaba solo hay una opción para que se deje de reiniciar solo pero igualmente se reinicia lo tengo hace 4 meses y se tilda se reinicia solo es súper molesto decidí usarlo así pero ya es inusable la camara se tilda hasta para subir un estado en whatsapp se tilda así que no lo compren comprense otro.,2025-04-06,0.0,0.0,Neutral
Samsung A15,1,4,"Se tilda, falla y ahora no carga. 6 meses de uso.",2025-03-29,0.0,0.0,Neutral
Samsung A15,1,4,Nadie se hace cargo que no anda.,2025-03-27,0.0,0.0,Neutral
Samsung A15,1,4,La verdad muy malo en ocasiones se tilda la verdad desde que lo compre tuve muchos problemas.,2025-03-26,0.0,0.0,Neutral
Samsung A15,1,4,No duró ni 4 meses y la la garantía no se hace cargo.,2025-03-25,0.0,0.0,Neutral
Samsung A15,1,4,Se calienta demasiado la pantalla.,2025-03-20,0.0,0.0,Neutral
Samsung A15,1,4,El teléfono apareció a andar mal solo. Se tilda y tiene 2 meses de uso. Tengo que reiniciar. Apenas subí algunas fotos y videos. Un desastre. Lo utilizo para trabajar y la pantalla táctil se cuelga. Espero puedan reembolsar el dinero. Y sino es así. Que no compren más por aquí.,2025-03-08,0.0,0.0,Neutral
Samsung A15,1,2,A los 3 meses me dejo de funcionar bien.,2025-03-05,0.0,0.0,Neutral
Samsung A15,1,0,Se cae la señal del celular. No es bueno.,2025-03-02,0.0,0.0,Neutral
