producto,rating,cluster,dominant_topic,topic_probability,topic_name,text,date
Samsung A15,4,4,1,0.8936884637960683,"Tópico 1: cargador, bien, ahora, trae, compre",Me gustó x su color celeste tornasolado con la funda transparente queda precioso y desbloqueo lateral con huella re práctico y rápido de abrir. Muy buenas fotos velocidad instantánea super cómodo en la mano y mucho más detalles buenísimo.,2025-02-23
Samsung A15,4,5,1,0.9374249116563079,"Tópico 1: cargador, bien, ahora, trae, compre",Muy buen precio en un pago.,2025-02-23
Samsung A15,4,2,1,0.9401334073223204,"Tópico 1: cargador, bien, ahora, trae, compre",Es un aparato que funciona bien para lo básico e indispensable!.,2025-02-21
Samsung A15,4,6,0,0.9148744123039125,"Tópico 0: precio, calidad, camara, mas, buen",Lo único malo es que no viene con cargador!!!!.,2025-02-21
Samsung A15,4,3,1,0.9442674791577867,"Tópico 1: cargador, bien, ahora, trae, compre","Calidad precio sin duda. Lastima que no trae cargador. El resto, muy bueno.",2025-02-20
Samsung A15,4,4,0,0.9180180621035625,"Tópico 0: precio, calidad, camara, mas, buen",Lo recomiendo.,2025-02-19
Samsung A15,4,2,0,0.5388548630219394,"Tópico 0: precio, calidad, camara, mas, buen",Muy bueno rápido hasta ahora. Todo bien.,2025-02-19
Samsung A15,4,4,1,0.7583088845176728,"Tópico 1: cargador, bien, ahora, trae, compre",Es muy pronto para hacer una evaluación objetiva.,2025-02-17
Samsung A15,4,4,0,0.9332815041090318,"Tópico 0: precio, calidad, camara, mas, buen","Básico, cumple la función de un teléfono de menor categoría. No deja de ser bueno.",2025-02-17
Samsung A15,4,2,0,0.9121732937880174,"Tópico 0: precio, calidad, camara, mas, buen","Por ahora, todo bien.",2025-02-16
Samsung A15,4,2,1,0.9253464148503523,"Tópico 1: cargador, bien, ahora, trae, compre",Anda bien por ahora!?.,2025-02-15
Samsung A15,4,7,1,0.9215990912444365,"Tópico 1: cargador, bien, ahora, trae, compre",Lo que esperaba.,2025-02-15
Samsung A15,4,9,0,0.972519885840985,"Tópico 0: precio, calidad, camara, mas, buen","El producto exelente, relación precio calidad excelente. Lo único malo es que no trae el cabezal del cargador. Solo trajo el cable.",2025-02-15
Samsung A15,4,6,1,0.8621188050699367,"Tópico 1: cargador, bien, ahora, trae, compre","Me costó mucho el cambio de motorola a samsung. Tuve que comprar un cable, para poder usar mí cargador.",2025-02-13
Samsung A15,4,4,0,0.8500810889298205,"Tópico 0: precio, calidad, camara, mas, buen","Lindo barato , lindo para regalo.",2025-02-13
Samsung A15,4,6,1,0.7930946250599746,"Tópico 1: cargador, bien, ahora, trae, compre",Lo malo y no te dicen nada es que viene sin cargador.,2025-02-12
Samsung A15,4,5,1,0.7471234807016175,"Tópico 1: cargador, bien, ahora, trae, compre",Buen celular. Pero calienta demasiado cuando esta cargando.,2025-02-12
Samsung A15,4,5,1,0.7294625435521317,"Tópico 1: cargador, bien, ahora, trae, compre",Buen producto. Es lo esperado.,2025-02-12
Samsung A15,4,6,1,0.933735302860574,"Tópico 1: cargador, bien, ahora, trae, compre","El teléfono se lo compro mi hermana, esta muy bueno. Lo malo es que trae un cable con doble ficha c y no viene con la cuna para ese tipo de cable, así que tenes que comprar uno. El celu anda muy bien y tiene buena cámara.",2025-02-12
Samsung A15,4,2,0,0.9407938507459179,"Tópico 0: precio, calidad, camara, mas, buen","Es un teléfono común. Comparado con otros es de mediana calidad. Pero es lo que podía comprar. Cumple con las especificaciones. No esperaba más. Funciona bien. Y en relación al precio, es lo más económico que conseguí en 1 pago. Bien en general. Recomendable.",2025-02-11
Samsung A15,4,3,1,0.8852389140244067,"Tópico 1: cargador, bien, ahora, trae, compre","Aprobado, de acuerdo a lo que buscaba conforme el precio.",2025-02-09
Samsung A15,4,4,0,0.9484956821298155,"Tópico 0: precio, calidad, camara, mas, buen",Muy lindo practico.,2025-02-08
Samsung A15,4,4,1,0.7490414963726262,"Tópico 1: cargador, bien, ahora, trae, compre",No es tan bueno todos los días hay que recetearlo porque se tilda y eso que no tengo nada no sirve es malo.,2025-02-07
Samsung A15,4,6,0,0.9332487482239467,"Tópico 0: precio, calidad, camara, mas, buen",Más de 300 mil y no trae cargador.,2025-02-06
Samsung A15,4,4,1,0.9337637012123285,"Tópico 1: cargador, bien, ahora, trae, compre","Buen diseño, practico y lindo color. Aun no lo encendí así que no se si funciona o no, pero al menos por el precio podría haber traído un cargador. La próxima me compro un acme.",2025-02-06
Samsung A15,4,2,1,0.9098253663805168,"Tópico 1: cargador, bien, ahora, trae, compre",El celular muy bien funciona perfectamente.,2025-02-05
Samsung A15,4,7,1,0.8066765985263917,"Tópico 1: cargador, bien, ahora, trae, compre","Muy bueno , era lo que esperaba.",2025-02-04
Samsung A15,4,0,1,0.8749038912377208,"Tópico 1: cargador, bien, ahora, trae, compre",Parece bueno y hasta ahora me saca del apuro.,2025-02-03
Samsung A15,4,8,1,0.7628285764684548,"Tópico 1: cargador, bien, ahora, trae, compre",Me parecio hermoso. Lo unico malo q puedo decir es q le dura poco la bateria. Tengo q cargarlo tds los dias!.,2025-02-02
Samsung A15,4,6,1,0.8562414985394635,"Tópico 1: cargador, bien, ahora, trae, compre","Muy bueno, lástima q ya no viene con cargador.",2025-02-01
Samsung A15,4,6,0,0.948608595832042,"Tópico 0: precio, calidad, camara, mas, buen","El producto muy bueno, pero debería incluir el cargador. Es una pena porque no se puede cargar hasta no salir a comprar uno.",2025-01-30
Samsung A15,4,8,0,0.9602728337203635,"Tópico 0: precio, calidad, camara, mas, buen","Excelente equipo nunca compro samsung por el sistema que tiene y no me equivoque en eso ya que viene con muchas apps instaladas, pero se las puede desinstalar, para sorpresa mia anda muy bien, fluido, la bateria dura todo el dia, y la camara en videos si bien es full hd graba muy lindo y el balance es excelente.",2025-01-30
Samsung A15,4,2,1,0.9128997376811001,"Tópico 1: cargador, bien, ahora, trae, compre",Bien.,2025-01-29
Samsung A15,4,4,1,0.7495719655517143,"Tópico 1: cargador, bien, ahora, trae, compre",Es hermoso.,2025-01-27
Samsung A15,4,4,0,0.8552321972314425,"Tópico 0: precio, calidad, camara, mas, buen",Cumple expectativas.,2025-01-26
Samsung A15,4,6,0,0.6139327978628522,"Tópico 0: precio, calidad, camara, mas, buen","Es genial el celu,lástima el detalle del cargador que solo trae el cable.",2025-01-23
Samsung A15,4,4,1,0.7322203876372042,"Tópico 1: cargador, bien, ahora, trae, compre",Me cuesta trabajo q funcione para acreditar el saldo en la sube.,2025-01-23
Samsung A15,4,0,0,0.8461770365602819,"Tópico 0: precio, calidad, camara, mas, buen",Muy bueno !!.,2025-01-22
Samsung A15,4,2,0,0.7821723213664482,"Tópico 0: precio, calidad, camara, mas, buen",Se lo compro mi hija no tiene 3 hs de uso hasta ahora todo bien!.,2025-01-22
Samsung A15,4,2,1,0.9273342162036099,"Tópico 1: cargador, bien, ahora, trae, compre",Hasta ahora funciona bien. Relacion precio-calidad esta muy bien. Lo recomiendo.,2025-01-22
Samsung A15,4,4,0,0.6241503300093064,"Tópico 0: precio, calidad, camara, mas, buen",El teléfono muy bueno en si el único problema que tuve fue que no me carga con la ficha c que viene.,2025-01-22
Samsung A15,4,2,1,0.7499362532240641,"Tópico 1: cargador, bien, ahora, trae, compre","Mi hija lo lleno de juegos, muchas aplicaciones abiertas, hasta ahora anda bien.",2025-01-21
Samsung A15,4,9,0,0.8965007554596628,"Tópico 0: precio, calidad, camara, mas, buen",Esta bien relacion precio calidad. No mas.,2025-01-20
Samsung A15,4,8,1,0.9719525753049039,"Tópico 1: cargador, bien, ahora, trae, compre",No me agradan los colores de las fotos. La batería no dura mucho cargada. Tengo que recargar una vez al día con un uso medianamente moderado del aparato.,2025-01-19
Samsung A15,4,6,1,0.92670519257062,"Tópico 1: cargador, bien, ahora, trae, compre",Para completar lo bueno del equipo falta el cargador no hay excusa.,2025-01-17
Samsung A15,4,3,1,0.9692227272788776,"Tópico 1: cargador, bien, ahora, trae, compre","El. Mejor de gama baja. Lastima. Que no es 5g. Pero tiene nfc, un diseño espectacular y muy buena calidad. Lástima. Que no traiga cargador.",2025-01-16
Samsung A15,4,4,1,0.8380327714115703,"Tópico 1: cargador, bien, ahora, trae, compre","Lo compré para mi hija, ella está contenta con el producto.",2025-01-15
Samsung A15,4,4,0,0.7327413690848885,"Tópico 0: precio, calidad, camara, mas, buen",No me duró ni un mes me lo robaron.,2025-01-14
Samsung A15,4,4,1,0.9110780471197774,"Tópico 1: cargador, bien, ahora, trae, compre",Estoy probando después te digo.,2025-01-14
Samsung A15,4,0,0,0.9740826633752707,"Tópico 0: precio, calidad, camara, mas, buen",Esta bueno pero como. Lo cargo no viene el. Transformador.,2025-01-14
Samsung A15,4,4,0,0.6771647357799689,"Tópico 0: precio, calidad, camara, mas, buen","Para un uso sencillo, es muy práctico y de fácil lectura en su uso.",2025-01-13
Samsung A15,4,6,1,0.6344836041865293,"Tópico 1: cargador, bien, ahora, trae, compre","Es un hermoso teléfono. Pero hay un problema, no trajo el cargador ni siquiera el cable usb.",2025-01-13
Samsung A15,3,4,1,0.8999356693642271,"Tópico 1: cargador, bien, ahora, trae, compre","Siempre elegí gama samsung. Todos los que compré fueron por mercado libre. Éste último que compré es lindo pero tiene una falla en la pantalla, se ve con menos color de un lado y el boton para accionar hacia atrás a veces no funciona, y tengo que reiniciarlo. Una lástima. Pero lo demás todo bien. Espero que con el tiempo no salga con otras fallas. :(.",2024-09-10
Samsung A15,3,4,1,0.8328016152630802,"Tópico 1: cargador, bien, ahora, trae, compre","No lo probé todavía, pero no trajo ningún accesorio, solo el teléfono nomas.",2024-08-17
Samsung A15,3,4,1,0.8921494532550914,"Tópico 1: cargador, bien, ahora, trae, compre","Se tilda mucho, y solo baje un par de app basicas.",2024-12-18
Samsung A15,3,4,1,0.6276075981452112,"Tópico 1: cargador, bien, ahora, trae, compre",Por ser samsang es malo.,2024-12-11
Samsung A15,3,4,1,0.6274982930312546,"Tópico 1: cargador, bien, ahora, trae, compre",A nanci.,2024-12-01
Samsung A15,3,6,1,0.9259417631385756,"Tópico 1: cargador, bien, ahora, trae, compre",No trae cable usb ni cargador.,2024-11-07
Samsung A15,3,6,0,0.9241366860814912,"Tópico 0: precio, calidad, camara, mas, buen",No trae cargador.,2024-10-16
Samsung A15,3,6,1,0.9283843677860619,"Tópico 1: cargador, bien, ahora, trae, compre",Me hubiera gustado que traiga cargador.,2024-10-15
Samsung A15,3,4,1,0.7768494157073916,"Tópico 1: cargador, bien, ahora, trae, compre",Lindo el celular pero no sabía que no venía con cargador! era un regalo para mí hermana.,2024-10-14
Samsung A15,3,6,0,0.9521483471169722,"Tópico 0: precio, calidad, camara, mas, buen",Estaria bueno que traigan cargador!!!.,2024-10-07
Samsung A15,3,4,1,0.6350420142741968,"Tópico 1: cargador, bien, ahora, trae, compre","No es malo,pero vengo de un motorola y es muy superior,éste es para personas que no tengan tantas actividades con el celu,además no tiene buena definición. Apenas pueda,lo cambio.",2025-04-01
Samsung A15,3,4,0,0.8782254040382003,"Tópico 0: precio, calidad, camara, mas, buen",Se tilda mucho.,2025-04-24
Samsung A15,3,4,1,0.8677068052645628,"Tópico 1: cargador, bien, ahora, trae, compre","Lo compre para reponer un motorola viejo que tenia. La cámara es un poco mejor, pero es bastante lento. Yo le doy uso convencional, llamadas, whatsapp, drive. No responde muy rapido.",2025-04-23
Samsung A15,3,4,1,0.5544544362710843,"Tópico 1: cargador, bien, ahora, trae, compre","Me viven apareciendo anuncios en le teléfono,los saco y no dura ni dos días que vuelen aparecer,y aparece como que tiene un virus.",2025-04-20
Samsung A15,3,7,1,0.9452731339217199,"Tópico 1: cargador, bien, ahora, trae, compre",No es lo que esperaba pero bueno por el precio no puedo pedir mas.,2025-04-10
Samsung A15,3,4,0,0.9274915750430374,"Tópico 0: precio, calidad, camara, mas, buen","Me lo compré como celular de paso, no lo recomiendo. Se tilda, es lento, las fotos malas. Pero por el precio no se puede pedir mucho. Excelente relación precio-calidad no apto para exigentes.",2025-04-05
Samsung A15,3,4,1,0.9373029907267056,"Tópico 1: cargador, bien, ahora, trae, compre","No estoy satisfecha con la compra, recién comprado ya se tildaba mucho, aclaro que no tengo muchas apps, a veces se pone muy lento. Sólo trae el cable para cargar por lo que hay q comprar el adaptador.",2025-04-04
Samsung A15,3,4,1,0.9571757469976472,"Tópico 1: cargador, bien, ahora, trae, compre",Defectuoso.,2025-04-03
Samsung A15,3,4,0,0.5295233542459502,"Tópico 0: precio, calidad, camara, mas, buen","Nunca había usado esta marca , por lo tanto me encuentro muy perdida.",2025-04-02
Samsung A15,3,3,1,0.9498094418157906,"Tópico 1: cargador, bien, ahora, trae, compre",Lo compre xq samsung siempre me parece precio calidad.,2025-04-02
Samsung A15,3,4,1,0.5839822866501161,"Tópico 1: cargador, bien, ahora, trae, compre",Tengo mis dudas si solo a mi me paso. Como que se traba. Aveces ni me lee la huella.,2025-04-02
Samsung A15,3,4,1,0.940177254574509,"Tópico 1: cargador, bien, ahora, trae, compre","Lento, muy lento la verdad.",2025-03-31
Samsung A15,3,2,1,0.8749037612364333,"Tópico 1: cargador, bien, ahora, trae, compre",El celular muy buena calidad anda muy bien lastima que el cable qué trajo para cargar no funciona.,2025-03-30
Samsung A15,3,2,0,0.6285844804737369,"Tópico 0: precio, calidad, camara, mas, buen","Estoy probando, escoba nueva barre bien 👍.",2025-03-25
Samsung A15,3,4,1,0.9117557459809794,"Tópico 1: cargador, bien, ahora, trae, compre",No sé. Era para mí hijo. ¡y se fue a brasil!.,2025-03-25
Samsung A15,3,6,1,0.6152331606265139,"Tópico 1: cargador, bien, ahora, trae, compre",Viene sin cargador.,2025-03-24
Samsung A15,3,2,1,0.911110241069048,"Tópico 1: cargador, bien, ahora, trae, compre","Buenas!! el pruducto asta el momento bien. #cargamos la compra para que llegue a domicilio ya que no tenía gasto, pero lo terminaron mandando al correo argentino a 30 k de mi domicilio que no me informaron tampoco. !.",2025-03-21
Samsung A15,3,4,1,0.6083199641348459,"Tópico 1: cargador, bien, ahora, trae, compre",Cumplió las expectativas.,2025-03-20
Samsung A15,3,6,1,0.603294240976701,"Tópico 1: cargador, bien, ahora, trae, compre",Todo muy lindo pero no trae cargador.,2025-03-20
Samsung A15,3,2,1,0.7913828781897098,"Tópico 1: cargador, bien, ahora, trae, compre","Compré dos teléfonos y en los dos falla la comunicación, se corta todo el tiempo, supongo que no debe tener buena antena o no sé que puede ser pero no funciona para llamadas, lo demás todo ok. Para usarlo con whatsapp, cámara y redes sociales anda bien.",2025-03-19
Samsung A15,3,7,1,0.887930236177447,"Tópico 1: cargador, bien, ahora, trae, compre","No era lo q esperaba ,estéticamente es hermoso el equipo pero a la semana de comprarlo empezó andar mal.",2025-03-16
Samsung A15,3,6,0,0.5211017366653234,"Tópico 0: precio, calidad, camara, mas, buen",Increíble que no le pongan un cargador. Dentro de poco va a venir la caja sola.,2025-03-14
Samsung A15,3,4,1,0.8703960991244362,"Tópico 1: cargador, bien, ahora, trae, compre",Hasta ahora todo ok.,2025-03-14
Samsung A15,3,6,1,0.9553552517788317,"Tópico 1: cargador, bien, ahora, trae, compre","No trae cargador, viene solo con el cable usado!!!.",2025-03-06
Samsung A15,3,8,1,0.5589145430906679,"Tópico 1: cargador, bien, ahora, trae, compre",Quisiera saber si es normal que solo lo pueda cargar cuando tiene 5% o menos de bateria. Si le pongo antes no carga. Gracias.,2025-03-06
Samsung A15,3,3,1,0.7196088057421954,"Tópico 1: cargador, bien, ahora, trae, compre",Precio calidad acorde. Lo recomiendo.,2025-03-05
Samsung A15,3,6,0,0.8409720886382852,"Tópico 0: precio, calidad, camara, mas, buen","Buenoo, pero no puede venir sin cargador!! dejen de robarnos !!!!!!!! antes venían con cargador, auriculares y cable usb. Muy capitalistas se volvieron.",2025-03-04
Samsung A15,3,4,1,0.924195672966945,"Tópico 1: cargador, bien, ahora, trae, compre",Es de gama baja. La cámara es medio pelo. Pero safa para manterme comunicado con mí hija.,2025-03-04
Samsung A15,3,8,1,0.684432863679638,"Tópico 1: cargador, bien, ahora, trae, compre",La verdad no sorprende en nada la batería no dura lo que dicen se tilda muy seguido me sorprende de sansung un celular que no recomiendo andar anda pero ahí. La cámara es malisima la verdad traten de estirarse un poco más y compren algo de más calidad. 👎👎👎.,2025-02-23
Samsung A15,3,4,1,0.7499362532240641,"Tópico 1: cargador, bien, ahora, trae, compre","Hace dias q lo tengo, x ahora zafa, no es gran cosa, pero por el precio, estoy conforme. Solo que deberia traer cargador!!!.",2025-02-22
Samsung A15,3,4,1,0.9475116475846065,"Tópico 1: cargador, bien, ahora, trae, compre",Buen equipo con prestaciones razonables a su capacidad de memoria. Muy recomendable.,2025-02-20
Samsung A15,3,4,0,0.7565459857238744,"Tópico 0: precio, calidad, camara, mas, buen",Aceptable.,2025-02-19
Samsung A15,3,3,1,0.8980318805233338,"Tópico 1: cargador, bien, ahora, trae, compre",Bueno en precio y calidad.,2025-02-19
Samsung A15,3,4,1,0.9455601486622672,"Tópico 1: cargador, bien, ahora, trae, compre",Buenísimo. Lo único que debería traer adaptador para el usb.,2025-02-18
Samsung A15,3,6,1,0.8737363226241434,"Tópico 1: cargador, bien, ahora, trae, compre",Safa lo malo que no viene con cargador.,2025-02-12
Samsung A15,3,4,1,0.6488781397904959,"Tópico 1: cargador, bien, ahora, trae, compre","El celular en sí funciona bastante bien, lo mejor la pantalla se ve nítido al ser amoled. El desempeño no es demasiado fluido, se queda corto los 4gb de ram. Por el precio, creo que se paga eso por ser samsung nomás, se consigue otras marcas con muy buenas prestaciones por menor precio aún y con todos los accesorios. No volvería a comprar este samsung a15, esperaba algo mejor.",2025-02-12
Samsung A15,3,4,1,0.8354445994120029,"Tópico 1: cargador, bien, ahora, trae, compre",Se tilda aveces y la pantalla se pone rara.,2025-02-11
Samsung A15,3,0,1,0.7799518298368249,"Tópico 1: cargador, bien, ahora, trae, compre",Bastante bueno.,2025-02-08
Samsung A15,3,3,1,0.9164411537050505,"Tópico 1: cargador, bien, ahora, trae, compre",Es de baja calidad pero me sirve.,2025-02-07
Samsung A15,3,6,0,0.7104247248224005,"Tópico 0: precio, calidad, camara, mas, buen",Le doy 3 estrellas por qué no trae cargador y no me gusta gastar de más por un producto que de fabrica tiene que tener cargador.,2025-02-07
Samsung A15,3,6,0,0.8344083555184524,"Tópico 0: precio, calidad, camara, mas, buen",Bien. Pero con el. Precio me ubiese encantado que venga con su cargador completo pero bueno.,2025-02-05
Samsung A15,3,8,0,0.5004398926064918,"Tópico 0: precio, calidad, camara, mas, buen",Como todo samsung calienta la batería.,2025-02-04
Samsung A15,3,4,0,0.6723153360621289,"Tópico 0: precio, calidad, camara, mas, buen","Safable. Lo tengo hace menos de 2 meses y como que cuando quiero tomar algo, se maneja solo. Lo tengo que andar apagando a cada rato.",2025-01-30
Samsung A15,3,8,1,0.8563678709504121,"Tópico 1: cargador, bien, ahora, trae, compre","Considerando el precio estoy conforme con la velocidad y con la cámara, lo que no me convence es la batería, tenia un a21s y la carga de este a15 es muy inferior.",2025-01-28
Samsung A15,3,4,1,0.9345318258243118,"Tópico 1: cargador, bien, ahora, trae, compre",Fue para regalo y no me han dicho nada malo por lo menos aún.,2025-01-28
Samsung A15,3,8,0,0.7605929539275675,"Tópico 0: precio, calidad, camara, mas, buen","Me gusta pero no me encanta. La batería dura poco, fotos saca medio pelo. No es lo que esperaba.",2025-01-14
Samsung A15,3,6,1,0.9415369538904707,"Tópico 1: cargador, bien, ahora, trae, compre",Muy buena lastima que no trabajo su cargador y ningun accesorios.,2025-01-08
Samsung A15,3,9,1,0.7948277367062538,"Tópico 1: cargador, bien, ahora, trae, compre","Comparé con redmi y le gama en todo, diseño no, materiales el tiempo dirá. Relacion precio en hard está mejor.",2025-01-04
Samsung A15,3,4,1,0.6058342184959259,"Tópico 1: cargador, bien, ahora, trae, compre",Todo ok solo que el cable de carga me vino con la. Misma ficha de los 2 lados.,2025-01-03
Samsung A15,3,4,0,0.8402582961665528,"Tópico 0: precio, calidad, camara, mas, buen",Nada paradestacar.,2024-12-31
Samsung A15,3,6,1,0.9536843402469436,"Tópico 1: cargador, bien, ahora, trae, compre","Esta muy bueno, lo malo que tiene es que ya no vienen con el cargador incorporado y viene con ficha c.",2024-12-28
Samsung A15,3,6,0,0.8938249192233015,"Tópico 0: precio, calidad, camara, mas, buen","El teléfono se ve bastante lindo, pero me parece muy rata que no venga con el cargador incluído, auriculares tampoco.",2024-12-25
Samsung A15,3,6,1,0.7478945278013214,"Tópico 1: cargador, bien, ahora, trae, compre",La única crítica es que no trae el cargador.,2024-12-25
Samsung A15,3,6,0,0.7731671680232666,"Tópico 0: precio, calidad, camara, mas, buen","Maso mejor es un a13,lo. Malo que solo viene con cable usb ,malisimo. ,desp un celu basico.",2024-12-23
Samsung A15,3,4,1,0.9503730255833187,"Tópico 1: cargador, bien, ahora, trae, compre",Pierdo señal muy frecuente con este modelo de teléfono lo demás de 10!.,2024-12-23
Samsung A15,3,8,1,0.9161039476456858,"Tópico 1: cargador, bien, ahora, trae, compre","Disconforme. La batería dura todo el día, pero igual dura la de mi teléfono viejo q tiene 3 años. Se pone lento con poco.",2024-12-22
Samsung A15,3,4,1,0.8959016691354169,"Tópico 1: cargador, bien, ahora, trae, compre",Bbb.,2024-12-18
Samsung A15,3,8,0,0.9300164928682065,"Tópico 0: precio, calidad, camara, mas, buen","La cámara no es muy buena, la batería dura mucho demás funciones cumple bastante bien.",2024-12-18
Samsung A15,3,4,1,0.8741418341739636,"Tópico 1: cargador, bien, ahora, trae, compre",Me vino el cable con la ficha igual de las dos puntas.,2024-12-11
Samsung A15,3,4,1,0.9014086698132635,"Tópico 1: cargador, bien, ahora, trae, compre",Es sencillo no puedo aspirar a mejores.,2024-12-10
Samsung A15,3,8,1,0.9417038404656304,"Tópico 1: cargador, bien, ahora, trae, compre","El celular es lindo buen tamaño, dura bastante la batería, las fotos son lindas con buena luz, lo único que no me gustó es que no se ven las notificaciones en la pantalla de bloqueo, por que no tiene el always on display.",2024-12-02
Samsung A15,3,8,1,0.9617190761123967,"Tópico 1: cargador, bien, ahora, trae, compre","Esta bien previo calidad ,batería dura un dia , y no trae cargador.",2024-11-28
Samsung A15,3,4,0,0.8688888641098151,"Tópico 0: precio, calidad, camara, mas, buen",Titila los mensajes de wsapp cuando lo abro. Es molesto.,2024-11-27
Samsung A15,3,3,1,0.9444185336909067,"Tópico 1: cargador, bien, ahora, trae, compre",Es el de baja calidad de samsung.,2024-11-27
Samsung A15,3,8,1,0.8328584670564027,"Tópico 1: cargador, bien, ahora, trae, compre",Está bueno pero se gasta muy pronto la batería. Por eso lo cambié.,2024-11-24
Samsung A15,3,6,1,0.5133504103582847,"Tópico 1: cargador, bien, ahora, trae, compre","El producto viene sin cargador de batería y presenta fallas de firmaware, ejecutare la garantía en cualquier momento.",2024-11-24
Samsung A15,3,8,1,0.8623922560534236,"Tópico 1: cargador, bien, ahora, trae, compre","No muy bueno, la batería dura poco , y el cable del cargador, no es rápido.",2024-11-22
Samsung A15,3,6,1,0.9098714080835185,"Tópico 1: cargador, bien, ahora, trae, compre","Patetico n incluir cargador. Ya lo sabia, pero sigue siendo una verguenza.",2024-11-14
Samsung A15,3,8,1,0.914162269658881,"Tópico 1: cargador, bien, ahora, trae, compre",La batería dura muy poco! hasta pensé en devolverlo pero es un lío.,2024-11-12
Samsung A15,3,4,0,0.5013973027031216,"Tópico 0: precio, calidad, camara, mas, buen","Hola. Quería comentar y ver si me pueden dar una solución. El producto que compré hace un mes está andando muy mal, no responde al táctil, se tilda, se queda la pantalla en negro. Me gustaría saber qué puedo hacer en ese caso. Gracias.",2024-11-12
Samsung A15,3,6,0,0.5,"Tópico 0: precio, calidad, camara, mas, buen",Hola. No trae cargador y no dice las características que debe tener. Chau.,2024-11-11
Samsung A15,3,6,0,0.7865490174249669,"Tópico 0: precio, calidad, camara, mas, buen","Es un hermoso celu, lo malo es que no viene con el cargador, osea solo viene el cable usb, el enchufe lo tenes q comprar aparte.",2024-11-11
Samsung A15,3,6,1,0.9596649506849996,"Tópico 1: cargador, bien, ahora, trae, compre","Excelente producto,lo único malo, no trae cargador.",2024-11-07
Samsung A15,3,8,1,0.5232107340402766,"Tópico 1: cargador, bien, ahora, trae, compre",El producto está bueno pero por lo menos un cargador por que son muy saladitos precio calidad esta bien no un 10 pero bien duración de batería maso nomas no dura mucho no llega a 24 hs pero lo demás bien.,2024-11-05
Samsung A15,3,6,1,0.7753725112026797,"Tópico 1: cargador, bien, ahora, trae, compre","Por qué no trae un cargador cómo todos los celulares?? le daría 1 sola estrella por lo que pagué. Debe ser costoso agregar un cargador, no?.",2024-10-31
Samsung A15,3,8,1,0.8965614771056286,"Tópico 1: cargador, bien, ahora, trae, compre","En ciertos momentos se notan los 4gb de ram que le quedan cortos. Venia de un xiaomi redmi8 y noto que este no cambia mucho con respeto a la funcionalidad, y la bateria no me parece muy duradera creo que la bateria de mi viejo redmi aguantaba mas. Lo que si tiene una carga rapida excelente en 25min tenes el celu cargado. Depues la camara esta bien y lo que mas me gusto es la estetica exterior del celu con un color amarillo. Por su precio lo recomiendo, no esperes un super celu.",2024-10-30
Samsung A15,3,8,1,0.6342766840159796,"Tópico 1: cargador, bien, ahora, trae, compre",Normal poca durabilidad de batería es bueno.,2024-10-30
Samsung A15,3,2,1,0.6488937351752225,"Tópico 1: cargador, bien, ahora, trae, compre",La verdad se tilda mucho por ser nuevo y el táctil no funciona bien.,2024-10-29
Samsung A15,3,6,1,0.8365537413945334,"Tópico 1: cargador, bien, ahora, trae, compre","Tendrían que avisar que no trae cargador ,muy decepcionado,el cargador es fundamental,enojado.",2024-10-27
Samsung A15,3,6,1,0.7527624997673461,"Tópico 1: cargador, bien, ahora, trae, compre",Tendría que traer cargador.,2024-10-26
Samsung A15,3,4,1,0.8986957533824651,"Tópico 1: cargador, bien, ahora, trae, compre",Es muy lindo por ahora llevamos horas probando lo que es ♡.,2024-10-26
Samsung A15,3,4,1,0.8329205540548974,"Tópico 1: cargador, bien, ahora, trae, compre",Estoy teniendo problemas de sofware.,2024-10-26
Samsung A15,3,4,1,0.7832596803212448,"Tópico 1: cargador, bien, ahora, trae, compre","Se tilda mucho , y tarda en sacar fotos.",2024-10-25
Samsung A15,3,4,1,0.9336279971517029,"Tópico 1: cargador, bien, ahora, trae, compre",Buenas noches. Les comento que está funcionando mal el celular que compré.,2024-10-25
Samsung A15,3,6,1,0.874465599285553,"Tópico 1: cargador, bien, ahora, trae, compre",Le falta el cargador si igual se paga. Si trae cargador.,2024-10-24
Samsung A15,3,4,1,0.9206979501500206,"Tópico 1: cargador, bien, ahora, trae, compre",Algo adecuado al precio que me salió ya q hubiera sido mejor con mayor capacidad de almacenamiento.,2024-10-24
Samsung A15,3,6,0,0.8710759224412212,"Tópico 0: precio, calidad, camara, mas, buen",Es una pena que no haya traído el cabezal del cargador sólo cable.,2024-10-23
Samsung A15,3,6,1,0.822132207362439,"Tópico 1: cargador, bien, ahora, trae, compre","Es un buen producto, lo malo que no trae cargador y trae un cable que no sirve para conectar con otro cargador.",2024-10-23
Samsung A15,3,4,1,0.8583380671219644,"Tópico 1: cargador, bien, ahora, trae, compre","En línea general esta bien es un lindo equipo para uso diario, cámara decente y lo mejor de todo es la pantalla super amoles y la tecnología nfc.",2024-10-22
Samsung A15,3,6,1,0.7739271728097631,"Tópico 1: cargador, bien, ahora, trae, compre","El equipo en si es bueno, acorde a su precio pero no me gusta que no traiga nada aparte del telefono porque no trae ni cargador ni auriculares.",2024-10-21
